time,point0_x,point0_y,point0_z,point1_x,point1_y,point1_z,point2_x,point2_y,point2_z,point3_x,point3_y,point3_z,point4_x,point4_y,point4_z,point5_x,point5_y,point5_z,point6_x,point6_y,point6_z,point7_x,point7_y,point7_z,point8_x,point8_y,point8_z,point9_x,point9_y,point9_z,point10_x,point10_y,point10_z,point11_x,point11_y,point11_z,point12_x,point12_y,point12_z,point13_x,point13_y,point13_z,point14_x,point14_y,point14_z,point15_x,point15_y,point15_z,point16_x,point16_y,point16_z,point17_x,point17_y,point17_z,point18_x,point18_y,point18_z,point19_x,point19_y,point19_z,point20_x,point20_y,point20_z
0.0,-0.20227978,-0.44651483,1.41748615,-0.20607537716876437,-0.46746263236506214,1.4530547684461859,-0.21911916194815603,-0.49311862854096505,1.4672908627757177,-0.2228256364339903,-0.5215642268960308,1.47046608421221,-0.22795076556626742,-0.5447003248077816,1.466638755800812,-0.21511817548759218,-0.5298992546560181,1.4450998795290932,-0.21976972734837227,-0.5630673693605858,1.4475999519533704,-0.225584461955642,-0.5839324221873649,1.4471428668988862,-0.23031024234937714,-0.6018537301917841,1.4460759240866627,-0.20878484927199134,-0.53222548181267,1.4275198116382655,-0.21967455721977297,-0.5689559008873041,1.4283561133516391,-0.22593218429053094,-0.591175661170994,1.4280334505321204,-0.22777922355400293,-0.6140304588601174,1.430934285651471,-0.20571137031840744,-0.5276005803255582,1.4087445968253864,-0.21101635379655817,-0.5632294519555763,1.410749750827686,-0.21308667354241767,-0.5863950283974216,1.4139869271653471,-0.21963833481437348,-0.6056721874909343,1.4165259274961475,-0.19689582493451513,-0.5203600247619223,1.3918357839336548,-0.20429380380853632,-0.5458160794871814,1.3920409184764126,-0.20496001703404648,-0.563652602783415,1.3952384177152837,-0.21019910591035226,-0.5791412003540785,1.397215739152816
0.2295258,-0.20227978,-0.44651483,1.41748615,-0.20554476140555886,-0.46650140669071966,1.452114428342225,-0.21898714826434149,-0.49194889896171035,1.4671947316790843,-0.22308145435775706,-0.5206593903496521,1.4708996712882554,-0.22811386343549722,-0.543791816988522,1.4666598476768733,-0.21504545916769818,-0.5286195260345139,1.445047882602847,-0.21990968911712072,-0.5617254991365621,1.447840369279241,-0.22565467232676428,-0.5822288440678982,1.4472902513907353,-0.23049878825810396,-0.6001273293931755,1.4463830053308704,-0.20890534972019242,-0.5317820610245665,1.4274164455552492,-0.2243054077048,-0.5661327373206624,1.4265765713201461,-0.2218154999811223,-0.5919439836524103,1.4306440313659512,-0.22781152387950188,-0.6124491762143182,1.430719493054321,-0.2011607313312519,-0.5285174040749009,1.4104478557353717,-0.21119602514949884,-0.5622720234107433,1.4109839805679145,-0.2131617918062583,-0.5853847524904825,1.413798902128381,-0.2196303157462744,-0.604269520039665,1.4162316793000111,-0.19681566707502904,-0.5196693105310926,1.3916853689102706,-0.20433681288992406,-0.5453901092016682,1.391780027085304,-0.20490999582487937,-0.5628673291900086,1.3948533988053222,-0.21054015532619202,-0.5779849109702573,1.3979296416288687
0.42912912,-0.20227978,-0.44651483,1.41748615,-0.20558056465154387,-0.4665149278696016,1.4522594813623853,-0.21870329038060243,-0.49214094344446246,1.4664770098916369,-0.2224793522988666,-0.5205739091374916,1.4696415499398048,-0.2232135237875344,-0.5450950969006461,1.4683974639820296,-0.21501000267639284,-0.5289332288639063,1.44490127946074,-0.2195386878195656,-0.5617567828448677,1.447120768521285,-0.2251968574995279,-0.5822782078383735,1.446378577674965,-0.22528697427388344,-0.6019848418200215,1.447389764860749,-0.20861484182427015,-0.531590205279735,1.4269840155930935,-0.21943595492396695,-0.5676517247573021,1.4278755821800015,-0.22107487413800456,-0.5915015950067526,1.429380661432879,-0.22257302748537877,-0.6136613034449949,1.4321325018045303,-0.20109618335776402,-0.52815321447138,1.4106791209681104,-0.21074241680006842,-0.5619443582276409,1.4102804312672559,-0.21241187275740836,-0.5847592266057182,1.4126127923653358,-0.21880683914157303,-0.6036912776537324,1.4148659304193794,-0.19689980556694903,-0.519758032404867,1.39192552961864,-0.2039570846812034,-0.5445532031026385,1.3915807073693913,-0.204464603518896,-0.5620550251408815,1.3945040080989082,-0.20512403982169056,-0.5790307213143231,1.3985475989766711
0.61889696,-0.20227978,-0.44651483,1.41748615,-0.209804674288841,-0.46731828796859015,1.4527827393417319,-0.22410717735584773,-0.4916921209609264,1.4648703836705146,-0.22903613356232466,-0.5197059398165925,1.4677876790836721,-0.22985128917644176,-0.5438493918985453,1.4654059141160332,-0.21532042103645146,-0.5301044862638394,1.4456781975871116,-0.22556934715213678,-0.5617497770643597,1.4447562013385074,-0.22743042737254068,-0.5844748451639762,1.4457334159975783,-0.2326816766215207,-0.6024494423286693,1.4440711149865444,-0.21172539762953055,-0.5308084001460086,1.4257144334061318,-0.21957613695609382,-0.5687044099422701,1.4280872964394289,-0.22633483336598104,-0.5906560119474157,1.426747298724057,-0.22888632088905647,-0.6134341550670648,1.4290673683249802,-0.202723401321974,-0.5277926590602151,1.4097759691542684,-0.20923257437534326,-0.5627395882805517,1.411463021111323,-0.21204890598875467,-0.585823209919205,1.414105507265509,-0.22366880660836455,-0.6021649603342683,1.4136444690163321,-0.19674440387577116,-0.5193869513546537,1.3915087526612644,-0.20470514733473974,-0.5442729406567552,1.3905858803349416,-0.20175677582185844,-0.5635679966661733,1.3959741008699402,-0.20800837674456174,-0.5790899227778337,1.3979672265037124
0.82910061,-0.20227978,-0.44651483,1.41748615,-0.20599169852231858,-0.4673686472028037,1.4533835087041223,-0.21898699980773265,-0.49258446145693513,1.467259533711426,-0.22293717403781665,-0.5210432076649407,1.4708991667402405,-0.2277750054960416,-0.5444242673884334,1.4657939586535216,-0.21515018724497528,-0.5295666941412451,1.4452386189072435,-0.2200432114475323,-0.5631302763296206,1.4478527616626178,-0.22565487242707394,-0.5835542802589385,1.4468462454214521,-0.2260430071244119,-0.6035430121932405,1.4485839926342639,-0.2085179088271657,-0.5316590433336037,1.4271757241112832,-0.21963684689178506,-0.5681210556571118,1.4281217188534827,-0.22617106378217214,-0.5902531939169846,1.4281604481289045,-0.22338738023444335,-0.6150712237542362,1.4335051028114494,-0.2010461901785705,-0.5288846273968545,1.4105930109084155,-0.21105507446410063,-0.5624111429587771,1.410927362808637,-0.21305384339199648,-0.5855233068561098,1.4140001370195856,-0.21987164286938823,-0.6046695575330084,1.4169370569370785,-0.19680579548075125,-0.5204142253520345,1.3915595244964802,-0.20431114649136872,-0.5454902859687392,1.3918575340634711,-0.2048558674263143,-0.5632224124427541,1.3948839140889273,-0.20559707294125745,-0.580099637252359,1.3993991197224869
1.04456282,-0.20227978,-0.44651483,1.41748615,-0.21049084194583728,-0.46663498520112534,1.4508131388043792,-0.21901179608522137,-0.4928121411773505,1.4671044887093878,-0.22294283269321938,-0.5209970357431485,1.4708072799647647,-0.2277106017960261,-0.5443388550315833,1.4654622292906554,-0.2150832253678299,-0.5292472808193938,1.4450796579166323,-0.21973328395829983,-0.5621852301313819,1.4474376783340845,-0.22554767064860007,-0.5826259292712379,1.44685089740415,-0.22567724667777872,-0.6022792985058266,1.4481249195647286,-0.20861711349283,-0.5314761124277265,1.4272829529104643,-0.21943714763940247,-0.5676422969903165,1.4275747080960655,-0.22135059593667356,-0.5918263240517203,1.4295682712881146,-0.2228666066307105,-0.6143044453865845,1.432217088946799,-0.20091244195576766,-0.5281877998225115,1.410470808623348,-0.21078938766191707,-0.5620596409636,1.410102996264791,-0.20773082995541317,-0.5868693163052334,1.4146932351554509,-0.21908972364721507,-0.6037260572227673,1.4151261990495798,-0.19686021808293672,-0.51985077998451,1.3917951426080517,-0.2040971421915046,-0.5446201171549203,1.3915617541371075,-0.20460298088281198,-0.5623786140950442,1.3944165010732574,-0.20526324868033022,-0.5796196775518071,1.3984119782326514
1.2348485,-0.20227978,-0.44651483,1.41748615,-0.2060603568912788,-0.4674395346702385,1.4535194180439754,-0.21901539677712942,-0.49282959755240763,1.4671124658477155,-0.22269221742920323,-0.521002801196343,1.4701901747966135,-0.22791816332269452,-0.5446887080770849,1.4657348578310565,-0.21508527396115026,-0.5292577941245551,1.4450844252167527,-0.2197344822957568,-0.5621971983379275,1.4474404135732104,-0.22549907880967066,-0.5829606637328459,1.4464911928380981,-0.2256289219740099,-0.6026187414529476,1.4477628492923056,-0.20836486288572842,-0.5314670214901244,1.426662811796678,-0.21943430167031816,-0.56764808729849,1.4275679036818498,-0.2213479836522081,-0.5918331236056328,1.4295620890823062,-0.22286451771728116,-0.6143123917363803,1.4322122349875643,-0.20091435437836314,-0.5281861558767506,1.410476005987559,-0.21057987305201747,-0.5617274558679086,1.4098254454618762,-0.2076841553384997,-0.5871964858816117,1.4143359347216153,-0.2141659040966397,-0.6056290953480781,1.4169013853097214,-0.19685988445123154,-0.5198428544341155,1.391795169631771,-0.20404765345650167,-0.5449272879948226,1.3912068282954158,-0.20455387121110893,-0.5626907988805094,1.3940595982476018,-0.2050520575848642,-0.5792792662655512,1.3981336457227431
1.43824697,-0.20227978,-0.44651483,1.41748615,-0.20634843893519295,-0.46773674233934487,1.4538143051866557,-0.2191887548854825,-0.49245887687815243,1.4674917764802244,-0.22310709998485154,-0.5209567987244174,1.4708737021279668,-0.22772374928795458,-0.5436491237847674,1.4656176781422992,-0.2150055919695455,-0.5289014977068405,1.4448921913706565,-0.21989900872174453,-0.5621695194322789,1.4475516538107853,-0.2257285108087151,-0.5826060987648379,1.4469711876134301,-0.2258815238684117,-0.6022628547619671,1.4482714983910727,-0.20851327014033838,-0.5311488688855525,1.4271073640662946,-0.21957008456481786,-0.5676375076100094,1.4276819622343824,-0.22151150385239696,-0.5918228648816599,1.429702141990798,-0.22310344554914677,-0.6139754540706259,1.4327375921566186,-0.2009875606874324,-0.5282105002013107,1.4105773915246635,-0.21068254409390236,-0.5617436815969941,1.4099471344996561,-0.20787049921065273,-0.5868922547855508,1.4148564341646837,-0.2192847901227873,-0.6034126489859908,1.4156284731412594,-0.196893735395791,-0.5198865566369587,1.3918907566965728,-0.19937951564069428,-0.5461030387157629,1.3933953382553532,-0.2046796981038193,-0.5624105580444877,1.3945431481594626,-0.20541314763561705,-0.5793297705068872,1.39891779512368
1.65448475,-0.20227978,-0.44651483,1.41748615,-0.20593216924436095,-0.4669285185985132,1.4533659207308223,-0.21916084402697575,-0.49256059573143224,1.4673205820788873,-0.2230689594462495,-0.5213507644677164,1.4704430442073044,-0.22767634747544244,-0.5443712726568213,1.4649061823013585,-0.21509440180462422,-0.5287425236321059,1.4451783510635856,-0.21977415573317186,-0.5619689040374685,1.4473160108074543,-0.2256331412897268,-0.5823987678832612,1.4467997633058132,-0.22576130798237698,-0.6023624665010563,1.4477994544453834,-0.20857511968327888,-0.5313701191510996,1.4270437709952752,-0.21977543672905245,-0.5672018234611811,1.428434626609222,-0.22149147517317144,-0.5913475688159824,1.4299085722928646,-0.22306115034016538,-0.6137958938134644,1.4326564464728675,-0.2011062761452309,-0.5281704637163277,1.4108491607870717,-0.21084935355151044,-0.5616915220744572,1.4103243993828956,-0.20785324573871086,-0.5864581785822918,1.4150430294691234,-0.2143322140796906,-0.6051933032214425,1.4173173065527458,-0.1967671349358014,-0.5199119444072577,1.3915088500320723,-0.1994929023456218,-0.5464344675263397,1.3933668955691407,-0.20481516341630399,-0.5627310614424083,1.394566525218168,-0.20535638595430294,-0.5792899813577794,1.3987189424976363
1.8692863,-0.20227978,-0.44651483,1.41748615,-0.20574497781265683,-0.46702595607435765,1.4526746755634654,-0.2190525041208654,-0.49237664224595246,1.466883444586444,-0.22327578631934503,-0.5208669626799614,1.4708869039086714,-0.22356490867866557,-0.5456632153030783,1.468247593597025,-0.21500746416493055,-0.5281796789839217,1.4449911255405896,-0.21974825320667338,-0.5610830538050176,1.447381179251362,-0.22099759935652033,-0.5834684093348131,1.4492893775173787,-0.2260117872747389,-0.6014793404548032,1.4483834086848697,-0.20871491955043883,-0.5307715301671337,1.4274837188123142,-0.21967615895582188,-0.5665904915481137,1.428133044184217,-0.21673061472837915,-0.592812975277803,1.431803079190635,-0.22298164886850816,-0.6131863197749104,1.432213106830887,-0.2009629987550079,-0.5275178534945504,1.4106865603134597,-0.21071831846862218,-0.5610334672953452,1.4100527983973332,-0.2074723670168581,-0.5857934910656902,1.4140608315683674,-0.21396237473401278,-0.6045322917057786,1.4162724853982676,-0.19679776055160156,-0.5195381602673843,1.3916487743115327,-0.19932818477996966,-0.5457338895465534,1.3931563059649874,-0.19983519057227825,-0.5637196065161617,1.3960966725893977,-0.20521062302465404,-0.5785976246139242,1.3984040613441313
