time,point0_x,point0_y,point0_z,point1_x,point1_y,point1_z,point2_x,point2_y,point2_z,point3_x,point3_y,point3_z,point4_x,point4_y,point4_z,point5_x,point5_y,point5_z,point6_x,point6_y,point6_z,point7_x,point7_y,point7_z,point8_x,point8_y,point8_z,point9_x,point9_y,point9_z,point10_x,point10_y,point10_z,point11_x,point11_y,point11_z,point12_x,point12_y,point12_z,point13_x,point13_y,point13_z,point14_x,point14_y,point14_z,point15_x,point15_y,point15_z,point16_x,point16_y,point16_z,point17_x,point17_y,point17_z,point18_x,point18_y,point18_z,point19_x,point19_y,point19_z,point20_x,point20_y,point20_z
0.0,-0.20227978,-0.44651483,1.41748615,-0.2045194407754522,-0.46360902660799225,1.4531573038353451,-0.21882818583795954,-0.48831176362356554,1.4715582318842022,-0.2302140165427769,-0.5118482846476486,1.4814892718388222,-0.23944062112754178,-0.5278455625181429,1.4932715686376548,-0.21598118744119119,-0.5282734363358397,1.4478911156129688,-0.2211236834889299,-0.5618606320141296,1.4606478635076294,-0.23314861908055876,-0.5785231092113241,1.4627990659003747,-0.2400852315108493,-0.5955794348112465,1.4655502163026792,-0.20705517505461368,-0.5349177930028063,1.4274914653334496,-0.2157181284290694,-0.5731119809425276,1.4287036335169359,-0.22798901977309566,-0.5937824167546122,1.4268202100151135,-0.2348262372308509,-0.613134905412366,1.4264471629475932,-0.2044573586714239,-0.530293978563792,1.4064617131632067,-0.20948056144545474,-0.565594263056705,1.3984469832780013,-0.2160915924801111,-0.587393065365494,1.394338588826739,-0.2263640039335449,-0.6042452584238063,1.3907623182776758,-0.19563742632554948,-0.5209319018631867,1.3879983455073255,-0.20489819298171655,-0.5443802603447625,1.3734066169799213,-0.20830421608005342,-0.5590717667374863,1.3670879483665375,-0.20785114051765796,-0.5749295137082326,1.363743324085671
0.21874094,-0.20227978,-0.44651483,1.41748615,-0.20315114898419093,-0.4642331302913859,1.454741376236932,-0.22384734487590258,-0.48860494303902785,1.470127352825176,-0.23634358938602332,-0.5120147708472336,1.4785389294086866,-0.24698107439368389,-0.5280142246056191,1.4898957070608487,-0.21621535922173812,-0.5298989998706785,1.4483812589596088,-0.2270935033682455,-0.5618076943251167,1.458332658187569,-0.2398850486516181,-0.5783718306041341,1.459900788190952,-0.24722610175954374,-0.5950332840619784,1.461734605966023,-0.2143541246726388,-0.5337033384153413,1.4247452413813377,-0.2240089554693728,-0.5711876485840665,1.42511725543063,-0.2366715927869079,-0.5915171181754616,1.4226699754948389,-0.24388490566222842,-0.6104547574645458,1.4217306302376003,-0.20591628420992242,-0.5304951918014664,1.4056067069577034,-0.21150687410458374,-0.5658325591447511,1.3974030407628157,-0.2184348881728051,-0.5877995917873048,1.3924645512249287,-0.2249317348728192,-0.6064676195361136,1.3898971457980414,-0.19560260480471756,-0.5213006542414014,1.3878465231716821,-0.20444813481635396,-0.5444429985112395,1.372525524118525,-0.20779364277133078,-0.5590152916962596,1.365905650992241,-0.21182925054020182,-0.5733550745206755,1.3613797186693999
0.40876293,-0.20227978,-0.44651483,1.41748615,-0.20261947070160674,-0.46337752878479704,1.4556584135922885,-0.22181961793041755,-0.48798064668888075,1.4713146692731411,-0.23695458885007892,-0.5113894330392776,1.4776536399717837,-0.24289640427231224,-0.5285808443314801,1.4914792997944673,-0.21604663034087584,-0.528852477456554,1.4480119625448449,-0.2211504363689314,-0.5624321457330194,1.460821495847688,-0.23300848085437859,-0.5796430295345327,1.4626408900015528,-0.23942398761068215,-0.5966486546073957,1.464764069337626,-0.20973653693584565,-0.5343183060987768,1.4267531363830899,-0.21297106197339685,-0.5735232205821916,1.4298043947675854,-0.2285580193106166,-0.5927306246105859,1.4256202207380373,-0.23467311634609464,-0.6116869226538639,1.4252710170322058,-0.20114539347957158,-0.5308069196347807,1.4072711907223088,-0.20924243310909676,-0.5652584116431945,1.3987306806369952,-0.21480716481062725,-0.5870385237579803,1.3944997617069002,-0.21997048232049987,-0.6056457140973016,1.3919577566446253,-0.19567623482626764,-0.5204272474165335,1.3881796645600708,-0.19885020220217967,-0.545515469906218,1.3748254447056494,-0.20132882600906815,-0.5603803016315699,1.3684803529670968,-0.2044755872155821,-0.5742797565938315,1.3647202213038578
0.61026883,-0.20227978,-0.44651483,1.41748615,-0.20598297314104022,-0.4645702571420206,1.4552008710008226,-0.22687083384536524,-0.4887529741599687,1.4692548649098822,-0.23932442828887715,-0.5124037266069934,1.4770317960179453,-0.2501314595009047,-0.5283480576368971,1.487465008370025,-0.2162364081971642,-0.5298707712412584,1.448447860224786,-0.22696089167684297,-0.561950704606112,1.4580078015349502,-0.2393908874210256,-0.5792241510838849,1.4585781785511873,-0.24638867708149162,-0.5960645733374216,1.4600911612727585,-0.2082699412199971,-0.5348226708252912,1.4273161273115778,-0.2210841116854676,-0.5716531069620739,1.4252650496133097,-0.22879007946390523,-0.5941224089302105,1.4237734645239504,-0.23907668850819017,-0.6107161726807374,1.4205662345297692,-0.20266184009901006,-0.5303401288665831,1.4068537392297609,-0.20663114171239352,-0.5659184077549513,1.3987696043820446,-0.21232048867702985,-0.5879175243988805,1.3933156205744288,-0.2219362212999086,-0.6048259322389985,1.3884111970759472,-0.195620812017751,-0.5203402726438001,1.3880251579128349,-0.19828064115627309,-0.5446569864144746,1.374185552849288,-0.20072335871514121,-0.5597630614395139,1.3672893366446839,-0.2039865458353849,-0.5739054768463405,1.3629344937810124
0.7996645,-0.20227978,-0.44651483,1.41748615,-0.2001250046529253,-0.4637083088345328,1.4550378855565809,-0.2190478008235534,-0.4881460689168719,1.472134374497696,-0.2303467811700818,-0.511814367132851,1.4814657980772856,-0.23947957515174095,-0.5279458373392978,1.4926502199663025,-0.21604663230005522,-0.5278920491761193,1.4481361568847058,-0.22110909507595716,-0.561616286945481,1.4602769417644328,-0.23334082885885044,-0.5784863349302785,1.462774829425838,-0.24011589921005896,-0.5953158429109491,1.4651673307441624,-0.21134072238437848,-0.5330232525785267,1.4260489127539104,-0.2199945522441578,-0.5707304019461013,1.4272228151865365,-0.22792618065909293,-0.5931647262906105,1.4267064254992026,-0.23869123966182024,-0.6100725053477762,1.4246455309151538,-0.20436193339968872,-0.5300755445645702,1.4061134161727826,-0.20954332529546427,-0.5652174058745604,1.3987020254781388,-0.21623198648423947,-0.5873778315833122,1.3943300779861194,-0.22646472739995074,-0.6038536048008124,1.3910001308046334,-0.19551456717563118,-0.5207241183585745,1.387657778260717,-0.20473600476794188,-0.5438042930399958,1.3733145727740934,-0.208208204361441,-0.5588525760536591,1.3667410517998542,-0.20776815623334574,-0.5747084164573159,1.3633932346323983
1.00938225,-0.20227978,-0.44651483,1.41748615,-0.20253707736600154,-0.46319349408241917,1.4553298757287458,-0.22179566237169845,-0.48779000493336233,1.4709246172685169,-0.2330731945273903,-0.5116853489056227,1.4796859294083466,-0.2427581347248771,-0.5281720235392322,1.4906850343602613,-0.21597337083750906,-0.5282839402252383,1.4478663802940888,-0.2209290167298352,-0.5616350119890313,1.4603054216570008,-0.23280816274571148,-0.5788444911817949,1.4620867102246595,-0.23924261686760104,-0.5958461326385687,1.4641843202032003,-0.20525872075507479,-0.5345241026822557,1.4285792026753323,-0.21268206653485477,-0.5727150032587482,1.4293022582723673,-0.2243741800995251,-0.5939893709485422,1.4270954082632943,-0.23440911471293369,-0.6108726967182927,1.4246954943664265,-0.2055034652920866,-0.5293550071873309,1.4060573909658476,-0.20451020937122835,-0.5655965512135341,1.3998659116017849,-0.21017348512802636,-0.5880025909846349,1.3953015638452455,-0.21538200868494958,-0.6064519452511885,1.392962197778099,-0.1956724354894897,-0.5204253978972313,1.3881685410393887,-0.19861009934919896,-0.5449233778435333,1.3747100476807756,-0.20125961437358927,-0.5596327097101593,1.3689336648731636,-0.19988995647029406,-0.5752885832755172,1.3655271053702867
1.22057462,-0.20227978,-0.44651483,1.41748615,-0.2059069146602215,-0.4640036454578426,1.4551351810680497,-0.2227461157356717,-0.48829026622087823,1.4715245617162176,-0.23918875740762757,-0.511182930449497,1.4768158023005806,-0.2500831944309787,-0.5274565532663383,1.4869681054484407,-0.2160661028976613,-0.5290640376866951,1.4480428432422774,-0.22687720579939055,-0.560737221507261,1.4578379682608422,-0.23935407125167804,-0.5779871891872859,1.4583755528878468,-0.2463975357889416,-0.5948100938148158,1.4598713045224412,-0.20826366125641235,-0.5338859368422915,1.427521004436442,-0.2170285267016998,-0.57206330961228,1.4277203802487386,-0.2289178575978312,-0.593136215261553,1.4239301887157367,-0.23538438290948538,-0.6119070346978818,1.4226286857414405,-0.2026003596683869,-0.529793112776325,1.4068137180741276,-0.20661455555897898,-0.5649924786261838,1.3989868522723476,-0.21257447379746064,-0.587195450767128,1.3938444808676955,-0.2181428016125981,-0.6058423692798495,1.3907266052297123,-0.19570592995670638,-0.5200265085977983,1.38832029142095,-0.19838331757923242,-0.5443399902220633,1.3744783953285682,-0.20082491287852614,-0.55907929149135,1.367833201737903,-0.1998904537965026,-0.574956641752318,1.3647118643859353
1.40961099,-0.20227978,-0.44651483,1.41748615,-0.2066165010378283,-0.4628335773660208,1.4535110929759116,-0.22583637230181713,-0.4870849611789028,1.4687898258093366,-0.23744162213915943,-0.5107523018171345,1.4781389397042262,-0.24723337784597837,-0.5271703318704608,1.4891461476241614,-0.21600323333683286,-0.5283616042868267,1.4479456476702113,-0.22092074157836492,-0.5618694319487925,1.4602467273589785,-0.23314274956547273,-0.5795749856294241,1.4617781505637768,-0.23974013454448362,-0.596359098737246,1.464168308671417,-0.20958264083497977,-0.5335624349938329,1.4267036938888837,-0.21746338234249957,-0.5719173017729823,1.4277865217849708,-0.22909163814408506,-0.5929004051016399,1.4252461269526602,-0.23944410954285172,-0.6099409538650096,1.4231922804200872,-0.2054784190739922,-0.529525220099168,1.405621185455737,-0.20904537742554097,-0.5646500264857613,1.3980020688265864,-0.21485774102006946,-0.5870198108159612,1.3934473122962752,-0.2202163551475415,-0.6058087333978841,1.3908595298804347,-0.1956511125819268,-0.5204104355350232,1.3881067053503384,-0.1987899841758176,-0.5451815629901966,1.3744998633211514,-0.20139476709468132,-0.560201105971616,1.3680715379518804,-0.2047015233398689,-0.5746085550427485,1.3640038189678731
1.6120851,-0.20227978,-0.44651483,1.41748615,-0.20995655923179812,-0.46358851598112394,1.4534913690240114,-0.2307687233244443,-0.4875509114386781,1.4670423902016112,-0.24701015735413612,-0.5098382697622506,1.4724287010028063,-0.2578286425692838,-0.5263157360464827,1.482123729681334,-0.21630456066624534,-0.5300590527771596,1.4486273379544947,-0.22703899766872104,-0.5623194551608962,1.457789334432508,-0.24341618556132366,-0.5776579178613849,1.4554900851245207,-0.2504754146875444,-0.5941052397482429,1.4571528533995144,-0.2124774577559313,-0.5336594441260861,1.425206493382213,-0.2213180051083725,-0.5718165994696146,1.425181972413455,-0.22919630196225568,-0.5941384240434477,1.4237902535545124,-0.23995692791978815,-0.6110736649843969,1.4207159027019665,-0.20681432356354618,-0.5294601678720523,1.4045255513716361,-0.21066671526324152,-0.5643844987864658,1.3961685444235876,-0.21644006946362196,-0.5863268983137193,1.3905761203112887,-0.2263368011705489,-0.6030237191120963,1.386134171361082,-0.19557080394567725,-0.5203688930821964,1.387871898038304,-0.19856520343555914,-0.5450960629018055,1.3740434217742274,-0.2010499001917887,-0.5595990487898892,1.3674939121020198,-0.2044037677729279,-0.5738679637797165,1.3629988864783107
1.84045219,-0.20227978,-0.44651483,1.41748615,-0.20332250995476736,-0.464083521544911,1.4549113474768667,-0.2236927728069434,-0.48769477917928267,1.4696942311433163,-0.24011982683386773,-0.5099807657155203,1.4757592965990916,-0.25061727300847236,-0.5263119255060851,1.486037279975327,-0.21604073399471455,-0.5285185979178412,1.4480375007459116,-0.22239583390448167,-0.5617986018666096,1.4591913780290324,-0.23926143912961445,-0.5763257462111658,1.4582099183620836,-0.24644614494912442,-0.5927570295386826,1.4595944680435466,-0.20977849017003952,-0.5332892231793458,1.426299021903533,-0.21956255630980676,-0.5708284448211925,1.4267410116239905,-0.23226869619422041,-0.591128965684039,1.4237450830857425,-0.24328380915655495,-0.6073568231099532,1.4209937840515363,-0.2057839770437387,-0.5291593282213283,1.4056331018905261,-0.2111850077108453,-0.5638481301676059,1.3971664039860736,-0.21789716469301468,-0.58518749995799,1.3920195747017163,-0.22422575829860192,-0.603606094587033,1.388996475738817,-0.19562902357333328,-0.5204832410899612,1.3880312296254689,-0.20026329080213803,-0.5445639463341231,1.3744255867625648,-0.20366564428286124,-0.5592638208921841,1.3676408573601575,-0.2076794076379462,-0.5730152058843981,1.36349765584236
